file_index,text,Arg1_RawText,Arg1_CharacterSpanList,Arg2_RawText,Arg2_CharacterSpanList,Connective_RawText,Connective_CharacterSpanList,Sense,Type
1753,"I, I know that though, if, if, if, if it's a little time now, it will be able to get to French, uh... English.","that though , if , if it will be able to get to French , uh ... English","[[10, 29], [62, 109]]","if , it 's a little time now ,","[[31, 34], [38, 61]]",if,"[[35, 37]]",Contingency.Condition,Explicit
1754,You know he will create his own...,nan,nan,nan,nan,nan,nan,nan,nan
1755,"Because as it is, the people in Ghana have their own Pidgin, people in Nigeria have their own Pidgin, people in, in Cotonou have their own Pidgin.",", the people in Ghana have their own Pidgin , people in Nigeria have their own Pidgin , people in , in Cotonou have their own Pidgin","[[16, 145]]",as it is,"[[8, 16]]",Because,"[[0, 7]]",Contingency.Cause,Explicit
1756,"You know, in different countries, in West African countries, there are different kinds of... of Pidgin Pidgin.",nan,nan,nan,nan,nan,nan,nan,nan
1757,So we know that in time it is growing.,,[],we know that in time it is growing,"[[3, 37]]",So,"[[0, 2]]",Contingency.Cause,Explicit
1758,In time it... it... it... it... it is growing up.,nan,nan,nan,nan,nan,nan,nan,nan
1759,"So basically, as, as the show I'm doing, which makes me interact with people everyday, which I'm attending events, is mostly in Pidgin English.","basically ,","[[3, 13]]","as , as the show I 'm doing , which makes me interact with people everyday , which I 'm attending events , is mostly in Pidgin English","[[14, 142]]",So,"[[0, 2]]",Contingency.Cause,Explicit
176,"So, my uncle asked me one day that this result... he said, ""if I collect this, where will I go now?""",,[],"my uncle asked me one day that this result ... he said , "" if I collect this , where will I go now ? ""","[[4, 100]]",So,"[[0, 2]]",Contingency.Cause,Explicit
176,"So, my uncle asked me one day that this result... he said, ""if I collect this, where will I go now?""",where will I go now,"[[79, 98]]",I collect this,"[[63, 77]]",if,"[[60, 62]]",Contingency.Condition,Explicit
1760,"Even if I see a white man on a red carpet, I will tell him, ""baba, in Nigeria, we speak Pidgin English, you can try?""","Even I will tell him , "" baba , in Nigeria , we speak Pidgin English , you can try ?","[[0, 4], [43, 116]]",I see a white man on a red carpet,"[[8, 41]]",if,"[[5, 7]]",Contingency.Condition,Explicit
1761,"He will say, ""ah, let's do this... let's do this, and he will speak it in the way he wants to speak it because he wants to know the, the language as it is.""","He will say , "" ah , let 's do this ... let 's do this","[[0, 48]]","he will speak it in the way he wants to speak it because he wants to know the , the language as it is","[[54, 154]]",and,"[[50, 53]]",Expansion.Conjunction,Explicit
1761,"He will say, ""ah, let's do this... let's do this, and he will speak it in the way he wants to speak it because he wants to know the, the language as it is.""",and he will speak it in the way he wants to speak it,"[[50, 102]]","he wants to know the , the language as it is","[[111, 154]]",because,"[[103, 110]]",Contingency.Cause,Explicit
1762,So that's... that's the basic thing we're... we're doing.,,[],'s ... that 's the basic thing we 're ... we 're doing,"[[7, 56]]",So that,"[[0, 7]]",Contingency.Cause,Explicit
1763,"Ladies and gentlement, do not make trouble.",nan,nan,nan,nan,nan,nan,nan,nan
1764,"Today is Monday, and uh... we are moving to the different departmental behaviour.",Today is Monday,"[[0, 15]]",uh ... we are moving to the different departmental behaviour,"[[21, 80]]",and,"[[17, 20]]",Expansion.Conjunction,Explicit
1765,"They say a bird is in the hand, it's worth uh... a lot of b-... many millions in the bush.",nan,nan,nan,nan,nan,nan,nan,nan
1766,But I'm saying that the bird... the bird they hold in their hands is the real bird.,,[],I 'm saying that the bird ... the bird they hold in their hands is the real bird,"[[4, 82]]",But,"[[0, 3]]",Comparison.Contrast,Explicit
1767,"I was there to avoid stories that touched people, and I will be there for two different things.",I was there to avoid stories that touched people,"[[0, 48]]",I will be there for two different things,"[[54, 94]]",and,"[[50, 53]]",Expansion.Conjunction,Explicit
1768,Are you with me?,nan,nan,nan,nan,nan,nan,nan,nan
1769,Ehen!,nan,nan,nan,nan,nan,nan,nan,nan
177,She said I should go to university or I will...,I should go to university,"[[9, 34]]",I will,"[[38, 44]]",or,"[[35, 37]]",Expansion.Alternative,Explicit
1770,"Calapotedly, you see uh... if, if you... when we... when we look at life generally, we know that uh... one person is talking.",if you we know that uh ... one person is talking,"[[31, 37], [84, 124]]","... when we ... when we look at life generally ,","[[37, 83]]",if,"[[27, 29]]",Contingency.Condition,Explicit
1770,"Calapotedly, you see uh... if, if you... when we... when we look at life generally, we know that uh... one person is talking.",if you ... we know that uh ... one person is talking,"[[27, 29], [34, 40], [84, 124]]","when we ... when we look at life generally ,","[[41, 83]]",if,"[[31, 33]]",Contingency.Condition,Explicit
1770,"Calapotedly, you see uh... if, if you... when we... when we look at life generally, we know that uh... one person is talking.","if , if you ... , we know that uh ... one person is talking","[[27, 40], [82, 124]]",we ... when we look at life generally,"[[46, 82]]",when,"[[41, 45]]",Temporal.Synchrony,Explicit
1770,"Calapotedly, you see uh... if, if you... when we... when we look at life generally, we know that uh... one person is talking.","if , if you ... we know that uh ... one person is talking","[[27, 40], [84, 124]]",when we ... we look at life generally,"[[41, 51], [57, 82]]",when,"[[52, 56]]",Temporal.Synchrony,Explicit
1771,Your yarn uh... is different from people... other people's yarn.,nan,nan,nan,nan,nan,nan,nan,nan
1772,"And if you... if you want to associate your yarn with other people, you will tear your shirt.",if you you will tear your shirt,"[[4, 10], [68, 92]]",... if you want to associate your yarn with other people,"[[10, 66]]",And,"[[0, 3]]",Expansion.Conjunction,Explicit
1772,"And if you... if you want to associate your yarn with other people, you will tear your shirt.",And you you will tear your shirt,"[[0, 3], [7, 10], [68, 92]]",... if you want to associate your yarn with other people,"[[10, 66]]",if,"[[4, 6]]",Contingency.Condition,Explicit
1772,"And if you... if you want to associate your yarn with other people, you will tear your shirt.",And if you ... you will tear your shirt,"[[0, 13], [68, 92]]",you want to associate your yarn with other people,"[[17, 66]]",if,"[[14, 16]]",Contingency.Condition,Explicit
1773,"You will throw your car away, you will only fall your hands, only you will tear your ajebo certificate.",nan,nan,nan,nan,nan,nan,nan,nan
1774,That is how it is.,nan,nan,nan,nan,nan,nan,nan,nan
1775,"He should not bring trouble at all, at all.",nan,nan,nan,nan,nan,nan,nan,nan
1776,It's the worst.,nan,nan,nan,nan,nan,nan,nan,nan
1777,"I was there, and I will be there for two different things.",I was there,"[[0, 11]]",I will be there for two different things,"[[17, 57]]",and,"[[13, 16]]",Expansion.Conjunction,Explicit
1778,Ehen!,nan,nan,nan,nan,nan,nan,nan,nan
1779,"Is my mom pregnant and my mother is pregnant?
These are two different reasons to avoid stories that touch people.",Is my mom pregnant,"[[0, 18]]",my mother is pregnant,"[[23, 44]]",and,"[[19, 22]]",Expansion.Conjunction,Explicit
178,"I said well, even though I'm going to university, I haven't got the WAEC results.",I said well even I haven't got the WAEC results,"[[0, 11], [13, 17], [50, 80]]",I 'm going to university,"[[25, 48]]",though,"[[18, 24]]",Comparison.Concession,Explicit
1780,"Saying, ""what it is... we never know.""",nan,nan,nan,nan,nan,nan,nan,nan
1781,"Uh... so, that's the matter.",nan,nan,nan,nan,nan,nan,nan,nan
1782,"Eh, the prophet has said it.",nan,nan,nan,nan,nan,nan,nan,nan
1783,The Yarnites continued.,nan,nan,nan,nan,nan,nan,nan,nan
1784,What are we saying?,nan,nan,nan,nan,nan,nan,nan,nan
1785,I don't even know.,nan,nan,nan,nan,nan,nan,nan,nan
1786,I was just telling myself.,nan,nan,nan,nan,nan,nan,nan,nan
1787,"You understand, I am just tearing up my shirt, you understand.",nan,nan,nan,nan,nan,nan,nan,nan
1788,"People were just watching me, wondering what I was saying.",nan,nan,nan,nan,nan,nan,nan,nan
1789,But all the yarn is yarn.,,[],all the yarn is yarn,"[[4, 24]]",But,"[[0, 3]]",Comparison.Contrast,Explicit
179,I can't go like that.,nan,nan,nan,nan,nan,nan,nan,nan
1790,"Don’t let it go for nothing because if you say your yarn, I'll tell you my own.",Don’t let it go for nothing I 'll tell you my own,"[[0, 27], [58, 78]]","if you say your yarn ,","[[36, 57]]",because,"[[28, 35]]",Contingency.Cause,Explicit
1790,"Don’t let it go for nothing because if you say your yarn, I'll tell you my own.",Don’t let it go for nothing because I 'll tell you my own,"[[0, 35], [58, 78]]","you say your yarn ,","[[39, 57]]",if,"[[36, 38]]",Contingency.Condition,Explicit
1791,"All together, we call it yarning.",nan,nan,nan,nan,nan,nan,nan,nan
1792,Do you give ear to me?,nan,nan,nan,nan,nan,nan,nan,nan
1793,Many yarns... call it multiple yarns.,nan,nan,nan,nan,nan,nan,nan,nan
1794,That is how it is.,nan,nan,nan,nan,nan,nan,nan,nan
1795,Ehen!,nan,nan,nan,nan,nan,nan,nan,nan
1796,"Em uh... before you shoot birds, let your mom fly?",Em uh ... let your mom fly,"[[0, 8], [33, 49]]",you shoot birds,"[[16, 31]]",before,"[[9, 15]]",Temporal.Asynchronous,Explicit
1797,"Take the mother's cypress and the bird together, and put them in a secret place, and give them food.",nan,nan,nan,nan,nan,nan,nan,nan
1798,They will answer you once.,nan,nan,nan,nan,nan,nan,nan,nan
1799,Ehen!,nan,nan,nan,nan,nan,nan,nan,nan
18,So we were a lot of people.,,[],we were a lot of people,"[[3, 26]]",So,"[[0, 2]]",Contingency.Cause,Explicit
180,He said okay.,nan,nan,nan,nan,nan,nan,nan,nan
1800,What else will I say?,nan,nan,nan,nan,nan,nan,nan,nan
1801,I've forgotten.,nan,nan,nan,nan,nan,nan,nan,nan
1802,Okay.,nan,nan,nan,nan,nan,nan,nan,nan
1803,I'm mstchew.,nan,nan,nan,nan,nan,nan,nan,nan
1804,"I'm a comedian, and we're talking about uh... the longua thing.",I 'm a comedian,"[[0, 14]]",we 're talking about uh ... the longua thing,"[[20, 62]]",and,"[[16, 19]]",Expansion.Conjunction,Explicit
1805,Uh... we are... we have different words that we call our father.,nan,nan,nan,nan,nan,nan,nan,nan
1806,"We call them a pile, we call them uh... uh... a pupsie, we call them an old man.",nan,nan,nan,nan,nan,nan,nan,nan
1807,"So one day, we got together and went to pray for God to bless me.",,[],"one day , we got together and went to pray for God to bless me","[[3, 64]]",So,"[[0, 2]]",Contingency.Cause,Explicit
1808,He blesses me.,nan,nan,nan,nan,nan,nan,nan,nan
1809,I was going to pray for God to change my life!,nan,nan,nan,nan,nan,nan,nan,nan
181,She said that there is no money to write the WAEC.,nan,nan,nan,nan,nan,nan,nan,nan
1810,So God changed my life!,,[],God changed my life,"[[3, 22]]",So,"[[0, 2]]",Contingency.Cause,Explicit
1811,"My brother, my prayer changed.",nan,nan,nan,nan,nan,nan,nan,nan
1812,"I got to the house and was praying, ""My Father, crucify my old man, crucify my old man.""",nan,nan,nan,nan,nan,nan,nan,nan
1813,It's prayer I am praying for.,nan,nan,nan,nan,nan,nan,nan,nan
1814,I don’t know that it's my flesh I am talking about.,nan,nan,nan,nan,nan,nan,nan,nan
1815,But my pile heard the prayer and thought I was talking about it.,,[],my pile heard the prayer and thought I was talking about it,"[[4, 63]]",But,"[[0, 3]]",Comparison.Contrast,Explicit
1816,"I am tired of my old man, I am tired of my old man.",nan,nan,nan,nan,nan,nan,nan,nan
1817,So my pi-... pile of piles of gunmen.,nan,nan,nan,nan,nan,nan,nan,nan
1818,"Face me and say, ""it's me you want to kill, instead of you to kill me, I'll kill you first in this town.""",nan,nan,nan,nan,nan,nan,nan,nan
1819,"My brother, for two weeks now, I was in the hospital with a pop on my neck.",nan,nan,nan,nan,nan,nan,nan,nan
182,I want to go to university.,nan,nan,nan,nan,nan,nan,nan,nan
1820,"I can limit my diction, limit my...",nan,nan,nan,nan,nan,nan,nan,nan
1821,"Further, my... my diction was tiring to the core.",,[],", my ... my diction was tiring to the core","[[7, 48]]",Further,"[[0, 7]]",Expansion.Conjunction,Explicit
1822,"So that was how I was...
I left at that level.",nan,nan,nan,nan,nan,nan,nan,nan
1823,Then I graduated to the next point of expressional dimensional overture.,,[],I graduated to the next point of expressional dimensional overture,"[[5, 71]]",Then,"[[0, 4]]",Temporal.Asynchronous,Explicit
1824,What did I say?,nan,nan,nan,nan,nan,nan,nan,nan
1825,I haven't known.,nan,nan,nan,nan,nan,nan,nan,nan
1826,That is how it is.,nan,nan,nan,nan,nan,nan,nan,nan
1827,"I'm working hard, that's that.",nan,nan,nan,nan,nan,nan,nan,nan
1828,"Mstchew, let my name be for ever.",nan,nan,nan,nan,nan,nan,nan,nan
1829,I have had word of it for you.,nan,nan,nan,nan,nan,nan,nan,nan
183,"I say well, let's see what God will do for us.",nan,nan,nan,nan,nan,nan,nan,nan
1830,Ehen!,nan,nan,nan,nan,nan,nan,nan,nan
1831,"Okay, the show I do here is On a Lighter Note with MC Abi.",nan,nan,nan,nan,nan,nan,nan,nan
1832,"We're talking about many things happening in the society uh... from, uh... from different perspectives.",nan,nan,nan,nan,nan,nan,nan,nan
1833,We are looking at life from the funny angle so people won't be serious.,We are looking at life from the funny angle,"[[0, 43]]",people won't be serious,"[[47, 70]]",so,"[[44, 46]]",Contingency.Cause,Explicit
1834,"You are going up and up, like a boil in the armpit.",nan,nan,nan,nan,nan,nan,nan,nan
1835,"You know, your... you will calm down.",nan,nan,nan,nan,nan,nan,nan,nan
1836,You won't...,nan,nan,nan,nan,nan,nan,nan,nan
1837,"You won't... you won't just squeeze your face like, as if your face reminds people that there is no scarcity, or violence, or people are on strike.","as if your face reminds people that there is no scarcity , or violence","[[52, 121]]",", people are on strike","[[121, 122], [126, 146]]",or,"[[123, 125]]",Expansion.Alternative,Explicit
1838,No!,nan,nan,nan,nan,nan,nan,nan,nan
1839,Let's make everybody calm down.,nan,nan,nan,nan,nan,nan,nan,nan
184,"And this one in our country right now, nothing is happening at all.",,[],"this one in our country right now , nothing is happening at all","[[4, 66]]",And,"[[0, 3]]",Expansion.Conjunction,Explicit
1840,The weather is hot.,nan,nan,nan,nan,nan,nan,nan,nan
1841,"If the weather is hot, you will go and drink hot pepper in this hot weather, it's a hot temper you want to get, you want to get last.","you will go and drink hot pepper in this hot weather , it 's a hot temper you want to get , you want to get last","[[23, 132]]",the weather is hot,"[[3, 21]]",If,"[[0, 2]]",Contingency.Condition,Explicit
1842,Ehen!,nan,nan,nan,nan,nan,nan,nan,nan
1843,So what?,nan,nan,nan,nan,nan,nan,nan,nan
1844,"Everyone calms down, enjoys the groove, enjoys our yarn.",nan,nan,nan,nan,nan,nan,nan,nan
1845,"We talk about many things (fashion, life, trends), things happening generally (you know), post, and politics, everything you know.",nan,nan,nan,nan,nan,nan,nan,nan
1846,We're just talking about it.,nan,nan,nan,nan,nan,nan,nan,nan
1847,So that's what we're saying in On a Lighter Note with MC Abi every day.,,[],'s what we 're saying in On a Lighter Note with MC Abi every day,"[[7, 70]]",So that,"[[0, 7]]",Contingency.Cause,Explicit
1848,"Today is a proverbial, proverbial Monday.",nan,nan,nan,nan,nan,nan,nan,nan
1849,"We talk about different proverbs, try different holes in the matter.",nan,nan,nan,nan,nan,nan,nan,nan
185,"Even people who work in the government, they're complaining now that the... money is not in their own hands.",nan,nan,nan,nan,nan,nan,nan,nan
1850,We will tell you a proverb when people...,We will tell you a proverb,"[[0, 26]]",people ...,"[[32, 41]]",when,"[[27, 31]]",Temporal.Synchrony,Explicit
1851,"When you hear it, naturally, it's... it has a meaning, but we attach our own humour into it.","naturally , it 's ... it has a meaning but","[[18, 53], [55, 58]]",you hear it,"[[5, 16]]",When,"[[0, 4]]",Temporal.Synchrony,Explicit
1851,"When you hear it, naturally, it's... it has a meaning, but we attach our own humour into it.","When you hear it , naturally , it 's ... it has a meaning","[[0, 53]]",we attach our own humour into it,"[[59, 91]]",but,"[[55, 58]]",Comparison.Contrast,Explicit
1852,"But they will tell you that the fall of a man, it's not the, not, it's the end of his life.",,[],"they will tell you that the fall of a man , it 's not the , not , it 's the end of his life","[[4, 90]]",But,"[[0, 3]]",Comparison.Contrast,Explicit
1853,I say it's a lie!,nan,nan,nan,nan,nan,nan,nan,nan
1854,It depends on where the man comes from.,nan,nan,nan,nan,nan,nan,nan,nan
1855,"Ehn, because the man fell from one tall building, one very high building, falling to the ground, he had died.",Ehn he had died,"[[0, 3], [97, 108]]","the man fell from one tall building , one very high building , falling to the ground","[[13, 95]]",because,"[[5, 12]]",Contingency.Cause,Explicit
1856,That's... they call it glory.,nan,nan,nan,nan,nan,nan,nan,nan
1857,"You are on your own, by yourself, by yourself.",nan,nan,nan,nan,nan,nan,nan,nan
1858,"Uhuh, so Tuesdays, we're into the latest trends, what's happening, what's happening in the town... in your area... you know, what's... what's new, what's new, what's the new, what's the new, what's the new, what's the new, what's the new, what's the new, what's the new, which they're doing on your side.",nan,nan,nan,nan,nan,nan,nan,nan
1859,"On Wednesday, we discussed the relationship... with love matter, you know.",nan,nan,nan,nan,nan,nan,nan,nan
186,"Ah, my people, I greet you.",nan,nan,nan,nan,nan,nan,nan,nan
1860,"You know, this I love you... I love you.",nan,nan,nan,nan,nan,nan,nan,nan
1861,There's... there's a way he wants to be.,nan,nan,nan,nan,nan,nan,nan,nan
1862,"Last time they told me that... when one girl told me that uhuh, if you really love me, you can die for me, I'm the one to warn him.","that uhuh , you really love me , you can die for me , I 'm the one to warn him","[[53, 63], [67, 130]]",one girl told me if,"[[36, 52], [64, 66]]",when,"[[31, 35]]",Temporal.Synchrony,Explicit
1862,"Last time they told me that... when one girl told me that uhuh, if you really love me, you can die for me, I'm the one to warn him.",that uhuh me you can die for me I 'm the one to warn him,"[[53, 62], [83, 85], [87, 105], [107, 130]]",you really love,"[[67, 82]]",if,"[[64, 66]]",Contingency.Condition,Explicit
1863,"I say, if you try it!",I say,"[[0, 5]]",you try it,"[[10, 20]]",if,"[[7, 9]]",Contingency.Condition,Explicit
1864,How may I give you my life for you?,nan,nan,nan,nan,nan,nan,nan,nan
1865,Do you not see that the love I have for you is a love which goes deeper than any other love?,nan,nan,nan,nan,nan,nan,nan,nan
1866,That was where I got away.,nan,nan,nan,nan,nan,nan,nan,nan
1867,Because I can't die for anybody.,,[],I can't die for anybody,"[[8, 31]]",Because,"[[0, 7]]",Contingency.Cause,Explicit
1868,Ehen!,nan,nan,nan,nan,nan,nan,nan,nan
1869,"So Wednesdays, or Thursdays, we will talk about things which have happened before... in those days when we were... when we were living and then compare them with what is happening now.",,[],"Wednesdays , or Thursdays , we will talk about things which have happened before ... in those days when we were ... when we were living and then compare them with what is happening now","[[3, 183]]",So,"[[0, 2]]",Contingency.Cause,Explicit
1869,"So Wednesdays, or Thursdays, we will talk about things which have happened before... in those days when we were... when we were living and then compare them with what is happening now.",in those days when we were ... when we were living,"[[85, 134]]",and compare them with what is happening now,"[[135, 138], [144, 183]]",then,"[[139, 143]]",Temporal.Asynchronous,Explicit
187,So I just want to talk uh... about uh... women battering.,,[],I just want to talk uh ... about uh ... women battering,"[[3, 56]]",So,"[[0, 2]]",Contingency.Cause,Explicit
1870,"Like the poems that were singing in those days when we were in school, our poems are different with our own.",nan,nan,nan,nan,nan,nan,nan,nan
1871,"We made a song like your canoes, our canoes are straight.",nan,nan,nan,nan,nan,nan,nan,nan
1872,We sing those kinds of songs.,nan,nan,nan,nan,nan,nan,nan,nan
1873,"You know a banga, a banga, we don't know.",nan,nan,nan,nan,nan,nan,nan,nan
1874,"But nowadays, all those children, their... the packaging doesn't do that.",,[],"nowadays , all those children , their ... the packaging doesn't do that","[[4, 72]]",But,"[[0, 3]]",Comparison.Contrast,Explicit
1875,"So we are... we are comparing things of those days and things of... (you know) now, nowadays.",,[],"we are ... we are comparing things of those days and things of ... ( you know ) now , nowadays","[[3, 92]]",So,"[[0, 2]]",Contingency.Cause,Explicit
1876,"How we went to school that time, we were carrying slate on the armpit, we were carrying...",nan,nan,nan,nan,nan,nan,nan,nan
1877,"Our slate, it's our... it's our present iPad you use now.",nan,nan,nan,nan,nan,nan,nan,nan
1878,It's a slate.,nan,nan,nan,nan,nan,nan,nan,nan
1879,We call it blackboard.,nan,nan,nan,nan,nan,nan,nan,nan
188,You don’t understand what the women ba-...?,nan,nan,nan,nan,nan,nan,nan,nan
1880,Small one.,nan,nan,nan,nan,nan,nan,nan,nan
1881,"Writing a b c, and one and two.",nan,nan,nan,nan,nan,nan,nan,nan
1882,"We took him by the armpit, and took him to school.",nan,nan,nan,nan,nan,nan,nan,nan
1883,"You know, we used to go to akara school that time.",nan,nan,nan,nan,nan,nan,nan,nan
1884,He's a nursery school.,nan,nan,nan,nan,nan,nan,nan,nan
1885,You know different things.,nan,nan,nan,nan,nan,nan,nan,nan
1886,We brought a water bottle for our body.,nan,nan,nan,nan,nan,nan,nan,nan
1887,All of us are to take up a cup in a great vessel for drinking water.,nan,nan,nan,nan,nan,nan,nan,nan
1888,Nov.,nan,nan,nan,nan,nan,nan,nan,nan
1889,For those long...,nan,nan,nan,nan,nan,nan,nan,nan
189,"The, the way they beat women, beat them.",nan,nan,nan,nan,nan,nan,nan,nan
1890,"We will go, we will drop one kobo on the bowl to eat bread and akara.",nan,nan,nan,nan,nan,nan,nan,nan
1891,That was how we hustled.,nan,nan,nan,nan,nan,nan,nan,nan
1892,That was how I was at school that time.,nan,nan,nan,nan,nan,nan,nan,nan
1893,Then they asked me to read A B C.,,[],they asked me to read A B C,"[[5, 32]]",Then,"[[0, 4]]",Temporal.Asynchronous,Explicit
1894,I sang it A B C D E F G H.,nan,nan,nan,nan,nan,nan,nan,nan
1895,Then I got to a place.,,[],I got to a place,"[[5, 21]]",Then,"[[0, 4]]",Temporal.Asynchronous,Explicit
1896,M U M E O P.,nan,nan,nan,nan,nan,nan,nan,nan
1897,"Ah, that's the way I understand it.",nan,nan,nan,nan,nan,nan,nan,nan
1898,Then I took spu-... that's when I spoke about it.,-... that 's,"[[15, 26]]",I took spu when I spoke about it,"[[5, 15], [27, 48]]",Then,"[[0, 4]]",Temporal.Asynchronous,Explicit
1898,Then I took spu-... that's when I spoke about it.,Then I took spu -... that 's,"[[0, 26]]",I spoke about it,"[[32, 48]]",when,"[[27, 31]]",Temporal.Asynchronous,Explicit
1899,I said M U M E scope U.,nan,nan,nan,nan,nan,nan,nan,nan
19,"Then myself, and my friend, we started working together.",,[],"myself , and my friend , we started working together","[[5, 55]]",Then,"[[0, 4]]",Temporal.Asynchronous,Explicit
190,The way they mu-...,nan,nan,nan,nan,nan,nan,nan,nan
1900,U R O.,nan,nan,nan,nan,nan,nan,nan,nan
1901,I said stop there!,nan,nan,nan,nan,nan,nan,nan,nan
1902,Take a look at the scope on the frame!,nan,nan,nan,nan,nan,nan,nan,nan
1903,"I said, ""teacher, I f-... I'm sick.""",nan,nan,nan,nan,nan,nan,nan,nan
1904,"Mama said if I'm sick, I shouldn't touch anything on the board.",I should n't touch anything on the board,"[[23, 62]]",I 'm sick,"[[13, 21]]",if,"[[10, 12]]",Contingency.Condition,Explicit
1905,That was how I got away from school.,nan,nan,nan,nan,nan,nan,nan,nan
1906,Different things that are being taught at school.,nan,nan,nan,nan,nan,nan,nan,nan
1907,Confusion.,nan,nan,nan,nan,nan,nan,nan,nan
1908,Confusion.,nan,nan,nan,nan,nan,nan,nan,nan
1909,The teacher taught me matematica and English.,nan,nan,nan,nan,nan,nan,nan,nan
191,The way they don't even treat uh... women like men.,nan,nan,nan,nan,nan,nan,nan,nan
1910,I failed him.,nan,nan,nan,nan,nan,nan,nan,nan
1911,"I provoke, go and call my mile.",nan,nan,nan,nan,nan,nan,nan,nan
1912,Mile is a name we call our mother in Warri.,nan,nan,nan,nan,nan,nan,nan,nan
1913,"I will call my mom and say, ""my mom, come and see!""",nan,nan,nan,nan,nan,nan,nan,nan
1914,"At this school, they beat me because I didn't know math or English.","At this school , they beat me","[[0, 28]]",I didn't know math or English,"[[37, 66]]",because,"[[29, 36]]",Contingency.Cause,Explicit
1915,My mile show.,nan,nan,nan,nan,nan,nan,nan,nan
1916,Typical Urhobo woman.,nan,nan,nan,nan,nan,nan,nan,nan
1917,He warned the teacher.,nan,nan,nan,nan,nan,nan,nan,nan
1918,"Teacher, you flog my child.",nan,nan,nan,nan,nan,nan,nan,nan
1919,He said yes.,nan,nan,nan,nan,nan,nan,nan,nan
192,I don't know.,nan,nan,nan,nan,nan,nan,nan,nan
1920,Ehen?,nan,nan,nan,nan,nan,nan,nan,nan
1921,"Saying, ""okay, why are you flog him?""",nan,nan,nan,nan,nan,nan,nan,nan
1922,"He said because I taught him matematica and English, he failed.",he failed,"[[53, 62]]",I taught him matematica and English,"[[16, 51]]",because,"[[8, 15]]",Contingency.Cause,Explicit
1923,The Teacher said...,nan,nan,nan,nan,nan,nan,nan,nan
1924,"My mother said, ""you know math too?""",nan,nan,nan,nan,nan,nan,nan,nan
1925,"The teacher said, ""well, I'm the teacher.""",nan,nan,nan,nan,nan,nan,nan,nan
1926,"Okay, if you know math, solve math for me!","Okay , solve math for me","[[0, 5], [24, 41]]",you know math,"[[9, 22]]",if,"[[6, 8]]",Contingency.Condition,Explicit
1927,Mama gave a teacher hard math.,nan,nan,nan,nan,nan,nan,nan,nan
1928,He said okay!,nan,nan,nan,nan,nan,nan,nan,nan
1929,Some will go to this place and some will go to the other place.,Some will go to this place,"[[0, 26]]",some will go to the other place,"[[31, 62]]",and,"[[27, 30]]",Expansion.Conjunction,Explicit
193,That thing is happening in Nigeria very well.,nan,nan,nan,nan,nan,nan,nan,nan
1930,Whose people will remain?,nan,nan,nan,nan,nan,nan,nan,nan
1931,"For two minutes, the teacher was confused.",nan,nan,nan,nan,nan,nan,nan,nan
1932,"Say mom, that's math!",nan,nan,nan,nan,nan,nan,nan,nan
1933,"Mama said come on, keep quiet!",nan,nan,nan,nan,nan,nan,nan,nan
1934,You don’t know that these are simplified maths.,nan,nan,nan,nan,nan,nan,nan,nan
1935,"If some go to this place, and some go to the other place, will there be some of them?",some go to this place will there be some of them,"[[3, 24], [58, 84]]",and some go to the other place,"[[26, 56]]",If,"[[0, 2]]",Contingency.Condition,Explicit
1935,"If some go to this place, and some go to the other place, will there be some of them?",If some go to this place will there be some of them,"[[0, 24], [58, 84]]",some go to the other place,"[[30, 56]]",and,"[[26, 29]]",Expansion.Conjunction,Explicit
1936,Oh boy!,nan,nan,nan,nan,nan,nan,nan,nan
1937,"For, for the next five uh... four years in school, the teachers didn't touch me.",nan,nan,nan,nan,nan,nan,nan,nan
1938,"If you raise cane like this, I will say I will call Mama for you!",I will say I will call Mama for you,"[[29, 64]]",you raise cane like this,"[[3, 27]]",If,"[[0, 2]]",Contingency.Condition,Explicit
1939,I used my mom to threaten the entire school.,nan,nan,nan,nan,nan,nan,nan,nan
194,"A man will marry, he will put a woman in the house, he will not have any love for her.",nan,nan,nan,nan,nan,nan,nan,nan
1940,"That was how I left, finished my primary school.",nan,nan,nan,nan,nan,nan,nan,nan
1941,So let it not be for nothing.,,[],let it not be for nothing,"[[3, 28]]",So,"[[0, 2]]",Contingency.Cause,Explicit
1942,"You know, the area has developed.",nan,nan,nan,nan,nan,nan,nan,nan
1943,We have a lot of areas.,nan,nan,nan,nan,nan,nan,nan,nan
1944,"You know that Ochpolo eye, you ate because you have a big head.","You know that Ochpolo eye , you ate","[[0, 34]]",you have a big head,"[[43, 62]]",because,"[[35, 42]]",Contingency.Cause,Explicit
1945,You're not the general overseer.,nan,nan,nan,nan,nan,nan,nan,nan
1946,You don't understand?,nan,nan,nan,nan,nan,nan,nan,nan
1947,They say it's because a tree near a tree makes the monkeys get smart.,it 's,"[[9, 13]]",a tree near a tree makes the monkeys get smart,"[[22, 68]]",because,"[[14, 21]]",Contingency.Cause,Explicit
1948,"If a tree is far away from one another, you will see monkeys jumping under, buy pure water, enter into a ditch because the weather is hot.","you will see monkeys jumping under , buy pure water , enter into a ditch because the weather is hot","[[40, 137]]",a tree is far away from one another,"[[3, 38]]",If,"[[0, 2]]",Contingency.Condition,Explicit
